Variant i,Variant j,Total Time,Summarization Time,Mapping Time,Number of Events,Average Number of Application,Average Number of Offer,Largest Type Object Set,Cost,Lane Optionality
6,24,1.4920857999998134,1.188332599999967,0.3037531999998464,28,1.0,1.0,1,8,0
6,25,1.9526875999999902,1.8629574000001412,0.08973019999984899,26,1.0,1.0,1,11,0
6,26,4.936819700000115,0.08028680000006716,4.8565329000000474,28,1.0,1.5,2,10,1
6,27,2.910099000000173,2.810363400000142,0.0997356000000309,28,1.0,1.0,1,10,0
6,28,0.6549423000001298,0.31655380000006517,0.3383885000000646,26,1.0,1.0,1,12,0
6,29,0.16174729999988813,0.131622200000038,0.030125099999850136,22,1.0,1.0,1,14,0
6,30,25.193303000000014,3.3013155000001007,21.891987499999914,30,1.0,1.5,2,15,1
6,31,4.510351599999922,1.740757799999983,2.7695937999999387,31,1.0,1.0,1,5,0
6,32,0.7630623999998534,0.6714511999998649,0.09161119999998846,25,1.0,1.0,1,12,0
6,33,1.3903395000002092,1.1705991000001177,0.21974040000009154,27,1.0,1.0,1,11,0
6,34,3.121963699999924,0.7810739999999896,2.3408896999999342,28,1.0,1.0,1,8,0
6,35,7.699844300000223,3.130024300000059,4.569820000000163,32,1.0,1.5,2,13,1
6,36,1.6247270999999728,0.5241137000000435,1.1006133999999292,27,1.0,1.0,1,9,0
6,37,6.0538932999998,3.5786396999999397,2.47525359999986,30,1.0,1.5,2,16,1
6,38,1.9334495999999035,1.4636702000000241,0.4697793999998794,28,1.0,1.0,1,10,0
6,39,17.998113499999818,12.032773899999938,5.965339599999879,31,1.0,1.5,2,14,1
6,40,8.73865139999998,2.039077700000007,6.6995736999999735,29,1.0,1.5,2,17,1
6,41,0.9504891999999927,0.8619670000000497,0.08852219999994304,27,1.0,1.0,1,9,0
6,42,7.727311099999952,4.317231700000093,3.4100793999998587,31,1.0,1.0,1,8,0
6,43,39.52766100000008,14.709624000000076,24.818037000000004,34,1.0,2.0,3,16,1
6,44,10.196867600000132,3.5616291000001183,6.635238500000014,32,1.0,1.5,2,11,1
6,45,3.7797629000001507,0.0742365000000973,3.7055264000000534,32,1.0,1.0,1,6,0
6,46,1.01017539999998,0.7719876999999542,0.23818770000002587,27,1.0,1.0,1,9,0
6,47,1.73666860000003,0.6454954000000726,1.0911731999999574,26,1.0,1.0,1,11,0
6,48,25.511904100000038,2.745781099999931,22.766123000000107,31,1.0,1.5,2,10,1
6,49,125.5715246000002,11.266345600000022,114.30517900000018,33,1.0,2.0,3,17,1
7,8,0.4059425000000374,0.37659690000009505,0.02934559999994235,29,1.0,2.0,2,17,0
7,9,0.07104980000008254,0.04923040000016954,0.021819399999913003,33,1.0,2.0,2,6,0
7,10,0.23779269999999997,0.0701354000000265,0.16765729999997347,35,1.0,2.0,2,7,0
7,11,25.358419800000092,0.051360899999963294,25.30705890000013,34,1.0,2.0,2,6,0
7,12,6.60264559999996,0.9355055999999422,5.667140000000018,31,1.0,1.5,2,12,1
7,13,3.3950664999999844,1.5630503999998382,1.8320161000001463,31,1.0,1.5,2,10,1
7,14,1.2842072000000826,0.1657113000001118,1.1184958999999708,28,1.0,2.0,2,19,0
7,15,1.3837257000000136,0.31880260000002636,1.0649230999999872,29,1.0,1.5,2,9,1
7,16,1.2258010000000468,0.17041489999996884,1.055386100000078,28,1.0,2.0,2,19,0
7,17,6.40609140000015,0.9480759000002763,5.458015499999874,31,1.0,1.5,2,9,1
7,18,1.6607983000003514,1.644772600000124,0.016025700000227516,32,1.0,1.5,2,9,1
7,19,0.7788817000000563,0.32895860000007815,0.44992309999997815,29,1.0,2.0,2,18,0
7,20,0.13100789999953122,0.07267179999962536,0.058336099999905855,23,1.0,1.5,2,17,1
7,21,0.3506963999998334,0.33348660000001473,0.017209799999818642,29,1.0,2.0,2,17,0
7,22,0.44033300000000963,0.1607119000000239,0.27962109999998574,28,1.0,1.5,2,9,1
7,23,1.7620378999999957,1.7476652000000286,0.014372699999967153,32,1.0,1.5,2,8,1
7,24,0.2399145999997927,0.22861409999995885,0.011300499999833846,29,1.0,1.5,2,9,1
7,25,0.23077529999955004,0.21958079999967595,0.011194499999874097,27,1.0,1.5,2,12,1
7,26,3.2567188000002716,0.4417370999999548,2.8149817000003168,29,1.0,2.0,2,11,0
7,27,2.790893999999753,1.783727099999851,1.007166899999902,29,1.0,1.5,2,14,1
7,28,0.3180304999996224,0.07304869999961738,0.24498180000000502,27,1.0,1.5,2,13,1
7,29,0.059659199999714474,0.040876399999888235,0.01878279999982624,23,1.0,1.5,2,15,1
7,30,6.993183500000214,0.36831190000020797,6.624871600000006,31,1.0,2.0,2,19,0
7,31,3.450545499999862,1.7028065999998034,1.7477389000000585,32,1.0,1.5,2,9,1
7,32,0.42456029999993916,0.3619418999996924,0.06261840000024677,26,1.0,1.5,2,15,1
7,33,0.8644024999998692,0.6954383000002053,0.16896419999966383,28,1.0,1.5,2,14,1
7,34,1.6566869999996925,0.618906700000025,1.0377802999996675,29,1.0,1.5,2,11,1
7,35,2.0685905000000275,0.26966889999994237,1.7989216000000852,33,1.0,2.0,2,7,0
7,36,0.5237282000002779,0.11114100000031613,0.41258719999996174,28,1.0,1.5,2,10,1
7,37,3.359702600000219,2.0108267000000524,1.3488759000001664,31,1.0,2.0,2,20,0
7,38,1.4337240999998357,1.0467748999999458,0.38694919999988997,29,1.0,1.5,2,14,1
7,39,1.0844121999998606,1.0500473000001875,0.03436489999967307,32,1.0,2.0,2,16,0
7,40,4.910059200000433,1.0684313000001566,3.841627900000276,30,1.0,2.0,2,21,0
7,41,0.555297000000337,0.5448209000001043,0.010476100000232691,28,1.0,1.5,2,12,1
7,42,7.4690960999996605,4.4377402000000075,3.031355899999653,32,1.0,1.5,2,13,1
7,43,6.666529500000252,1.0151283000000149,5.651401200000237,35,1.0,2.5,3,11,1
7,44,3.3455551000001833,0.37368830000013986,2.9718668000000434,33,1.0,2.0,2,10,0
7,45,6.311131100000239,2.7995076000001973,3.5116235000000415,33,1.0,1.5,2,11,1
7,46,0.47837939999999435,0.3446619000001192,0.13371749999987514,28,1.0,1.5,2,12,1
7,47,1.2316134999996393,0.3433529999997518,0.8882604999998875,27,1.0,1.5,2,14,1
7,48,9.250767399999859,0.04705699999976787,9.20371040000009,32,1.0,2.0,2,9,0
7,49,25.736332299999958,0.7902979999998934,24.946034300000065,34,1.0,2.5,3,12,1
8,9,0.44664620000003197,0.42570630000000165,0.02093990000003032,28,1.0,2.0,2,17,0
8,10,1.7369516999997359,1.7210471999997026,0.015904500000033295,30,1.0,2.0,2,18,0
8,11,16.523936799999774,1.366152300000067,15.157784499999707,29,1.0,2.0,2,19,0
8,12,6.826594200000272,1.7089835000001585,5.117610700000114,26,1.0,1.5,2,17,1
8,13,1.390947700000197,0.9583283000001757,0.4326194000000214,26,1.0,1.5,2,13,1
8,14,0.1449149000000034,0.054303299999901355,0.09061160000010204,23,1.0,2.0,2,7,0
8,15,1.4489628999999695,0.47180570000000444,0.9771571999999651,24,1.0,1.5,2,13,1
8,16,0.13453870000012103,0.03424810000024081,0.10029059999988021,23,1.0,2.0,2,4,0
8,17,7.43393610000021,1.8500168999999005,5.5839192000003095,26,1.0,1.5,2,15,1
8,18,2.2389296999999715,2.211706900000081,0.027222799999890412,27,1.0,1.5,2,14,1
8,19,0.09399600000006103,0.05482560000018566,0.03917039999987537,24,1.0,2.0,2,6,0
8,20,0.05916530000013154,0.036165299999993294,0.023000000000138243,18,1.0,1.5,2,11,1
8,21,0.045069799999964744,0.03307279999989987,0.011997000000064872,24,1.0,2.0,2,3,0
8,22,0.5122277999994367,0.20264359999964654,0.30958419999979014,23,1.0,1.5,2,12,1
8,23,2.2681295000002137,2.2407916000001933,0.027337900000020454,27,1.0,1.5,2,14,1
8,24,0.07858590000023469,0.06787000000031185,0.01071589999992284,24,1.0,1.5,2,9,1
8,25,0.05321699999967677,0.04356189999998605,0.00965509999969072,22,1.0,1.5,2,7,1
8,26,1.1317427999997562,0.28953120000005583,0.8422115999997004,24,1.0,2.0,2,15,0
8,27,0.36361870000018826,0.2704914999999346,0.09312720000025365,24,1.0,1.5,2,12,1
8,28,0.10186900000007881,0.036790600000131235,0.06507839999994758,22,1.0,1.5,2,10,1
8,29,0.04242759999988266,0.02974549999998999,0.012682099999892671,18,1.0,1.5,2,10,1
8,30,0.7778069000000869,0.048404800000298565,0.7294020999997883,26,1.0,2.0,2,8,0
8,31,3.5231558999998924,2.0825251999999637,1.4406306999999288,27,1.0,1.5,2,15,1
8,32,0.10891389999960666,0.085485399999925,0.023428499999681662,21,1.0,1.5,2,11,1
8,33,0.2035649000004014,0.15050810000002457,0.053056800000376825,23,1.0,1.5,2,12,1
8,34,1.3806977999997798,0.43473159999985,0.9459661999999298,24,1.0,1.5,2,14,1
8,35,0.945586800000001,0.39685069999995903,0.5487361000000419,28,1.0,2.0,2,18,0
8,36,0.2034083000003193,0.0535517000002983,0.149856600000021,23,1.0,1.5,2,10,1
8,37,0.7606289000000288,0.4519431999997323,0.3086857000002965,26,1.0,2.0,2,11,0
8,38,0.4045455000000402,0.2734544999998434,0.1310910000001968,24,1.0,1.5,2,13,1
8,39,0.09181030000036117,0.07707640000035099,0.01473390000001018,27,1.0,2.0,2,3,0
8,40,0.8554418999997324,0.281359799999791,0.5740820999999414,25,1.0,2.0,2,13,0
8,41,0.161887399999614,0.15199989999973695,0.009887499999877036,23,1.0,1.5,2,11,1
8,42,3.5557346999999027,2.0697064000000864,1.4860282999998162,27,1.0,1.5,2,16,1
8,43,0.7521292999999787,0.18882439999970302,0.5633049000002757,30,1.0,2.5,3,20,1
8,44,1.5771536999995988,0.49097089999986565,1.086182799999733,28,1.0,2.0,2,18,0
8,45,6.696456699999999,3.876205099999879,2.8202516000001197,28,1.0,1.5,2,16,1
8,46,0.13748089999990043,0.09183619999976145,0.04564470000013898,23,1.0,1.5,2,9,1
8,47,0.274777599999652,0.08988729999964562,0.1848903000000064,22,1.0,1.5,2,9,1
8,48,4.701204999999845,0.4011262999997598,4.3000787000000855,27,1.0,2.0,2,19,0
8,49,2.943477300000268,0.16558500000019194,2.777892300000076,29,1.0,2.5,3,20,1
9,10,0.08896349999986342,0.04061550000005809,0.048347999999805324,34,1.0,2.0,2,3,0
9,11,37.86276150000003,0.04835240000011254,37.81440909999992,33,1.0,2.0,2,5,0
9,12,8.548457999999755,0.9918675999997504,7.556590400000005,30,1.0,1.5,2,10,1
9,13,3.0439196000002084,1.5446556000001692,1.4992640000000392,30,1.0,1.5,2,8,1
9,14,1.2356924999999137,0.1771032000001469,1.0585892999997668,27,1.0,2.0,2,19,0
9,15,1.7297419000001355,0.3433361000002151,1.3864057999999204,28,1.0,1.5,2,7,1
9,16,1.1678471000000172,0.17621280000003026,0.991634299999987,27,1.0,2.0,2,19,0
9,17,9.402266300000065,1.1036638000000494,8.298602500000015,30,1.0,1.5,2,7,1
9,18,1.5557149999999638,1.5421474999998281,0.013567500000135624,31,1.0,1.5,2,6,1
9,19,0.8097916000001533,0.3691286000002947,0.4406629999998586,28,1.0,2.0,2,18,0
9,20,0.13336849999996048,0.0744208000000981,0.05894769999986238,22,1.0,1.5,2,16,1
9,21,0.43621359999997367,0.4217340999998669,0.014479500000106782,28,1.0,2.0,2,16,0
9,22,0.5508589000000939,0.1669037000001481,0.38395519999994576,27,1.0,1.5,2,7,1
9,23,1.6029284000001098,1.589192599999933,0.013735800000176823,31,1.0,1.5,2,6,1
9,24,0.25453389999938736,0.2430728999997882,0.011460999999599153,28,1.0,1.5,2,9,1
9,25,0.26064210000004095,0.24999750000006316,0.0106445999999778,26,1.0,1.5,2,12,1
9,26,2.7911832999998296,0.44804130000011355,2.343141999999716,28,1.0,2.0,2,7,0
9,27,2.6799149000003126,1.8418350000001737,0.8380799000001389,28,1.0,1.5,2,13,1
9,28,0.3367628999999397,0.07783229999995456,0.25893059999998513,26,1.0,1.5,2,13,1
9,29,0.0628194000005351,0.043117500000334985,0.019701900000200112,22,1.0,1.5,2,14,1
9,30,7.556852300000173,0.4108181000001423,7.146034200000031,30,1.0,2.0,2,19,0
9,31,3.6643565000003946,1.6827174000000014,1.9816391000003932,31,1.0,1.5,2,8,1
9,32,0.44594710000001214,0.3824533000001793,0.06349379999983285,25,1.0,1.5,2,14,1
9,33,0.8647833999998511,0.6991447999998854,0.16563859999996566,27,1.0,1.5,2,13,1
9,34,2.172294999999849,0.6585685999998532,1.513726399999996,28,1.0,1.5,2,10,1
9,35,2.155061999999816,0.29191020000007484,1.8631517999997413,32,1.0,2.0,2,6,0
9,36,0.6954919000004338,0.11713830000007874,0.5783536000003551,27,1.0,1.5,2,10,1
9,37,3.167519899999661,1.927894599999945,1.239625299999716,30,1.0,2.0,2,18,0
9,38,1.3851153999994494,0.9977194999996755,0.387395899999774,28,1.0,1.5,2,13,1
9,39,1.2094437000000653,1.1865391999999702,0.02290450000009514,31,1.0,2.0,2,16,0
9,40,4.504074599999512,1.0603139999998348,3.4437605999996777,29,1.0,2.0,2,20,0
9,41,0.6265821000001779,0.6163588000003983,0.010223299999779556,27,1.0,1.5,2,11,1
9,42,7.48226429999977,4.035518799999863,3.4467454999999063,31,1.0,1.5,2,12,1
9,43,6.507406600000195,1.0531957000002876,5.454210899999907,34,1.0,2.5,3,10,1
9,44,3.3179595999999947,0.35916279999992184,2.958796800000073,32,1.0,2.0,2,5,0
9,45,5.108175899999878,2.0414605000000847,3.0667153999997936,32,1.0,1.5,2,10,1
9,46,0.48961030000009487,0.3369821999999658,0.15262810000012905,27,1.0,1.5,2,12,1
9,47,1.2201116999999613,0.31266550000009374,0.9074461999998675,26,1.0,1.5,2,14,1
9,48,11.12657790000003,0.029892600000039238,11.09668529999999,31,1.0,2.0,2,5,0
9,49,27.67856249999977,0.8827063999997335,26.795856100000037,33,1.0,2.5,3,11,1
10,11,96.62679440000011,0.03533870000001116,96.5914557000001,35,1.0,2.0,2,5,0
10,12,19.904233699999622,1.9540576999997938,17.95017599999983,32,1.0,1.5,2,9,1
10,13,10.167274499999621,4.872763099999702,5.294511399999919,32,1.0,1.5,2,9,1
10,14,3.917176899999504,0.5176767999996628,3.399500099999841,29,1.0,2.0,2,21,0
10,15,3.808926899999733,0.7826043000000027,3.0263225999997303,30,1.0,1.5,2,9,1
10,16,3.7507024999999885,0.5178089000000909,3.2328935999998976,29,1.0,2.0,2,21,0
10,17,20.358173500000248,2.1692919000001893,18.18888160000006,32,1.0,1.5,2,7,1
10,18,4.794413099999929,4.764727899999798,0.029685200000130862,33,1.0,1.5,2,7,1
10,19,2.9310135000000628,1.4386825000001409,1.492330999999922,30,1.0,2.0,2,20,0
10,20,0.23594859999957407,0.1389513999997689,0.09699719999980516,24,1.0,1.5,2,18,1
10,21,1.7011215999996239,1.667808100000002,0.033313499999621854,30,1.0,2.0,2,19,0
10,22,1.2643434999999954,0.42590640000025815,0.8384370999997373,29,1.0,1.5,2,9,1
10,23,4.806696500000271,4.773358100000223,0.03333840000004784,33,1.0,1.5,2,7,1
10,24,0.7063196999997672,0.6892361999998684,0.017083499999898777,30,1.0,1.5,2,11,1
10,25,0.8251192000002447,0.8122631000001093,0.012856100000135484,28,1.0,1.5,2,14,1
10,26,8.317417199999909,1.41690460000018,6.900512599999729,30,1.0,2.0,2,10,0
10,27,10.758830100000068,7.133159500000147,3.6256705999999213,30,1.0,1.5,2,14,1
10,28,0.6707292000000962,0.16011420000040744,0.5106149999996887,28,1.0,1.5,2,14,1
10,29,0.09189409999999043,0.06783390000009604,0.024060199999894394,24,1.0,1.5,2,16,1
10,30,32.28469180000002,1.0004260999999133,31.284265700000105,32,1.0,2.0,2,20,0
10,31,9.144220599999699,4.194310099999711,4.949910499999987,33,1.0,1.5,2,7,1
10,32,1.3343045999999958,1.210852199999863,0.12345240000013291,27,1.0,1.5,2,15,1
10,33,2.6814862999999605,2.349688700000115,0.33179759999984526,29,1.0,1.5,2,14,1
10,34,4.320458899999721,1.509650899999997,2.8108079999997244,30,1.0,1.5,2,12,1
10,35,6.323751999999786,0.6338326999998571,5.689919299999929,34,1.0,2.0,2,8,0
10,36,1.375743400000374,0.2589618000001792,1.1167816000001949,29,1.0,1.5,2,12,1
10,37,9.636943299999984,6.864151199999924,2.7727921000000606,32,1.0,2.0,2,20,0
10,38,4.002329600000394,3.1745734000000994,0.8277562000002945,30,1.0,1.5,2,13,1
10,39,6.535913400000027,6.274472699999933,0.2614407000000938,33,1.0,2.0,2,19,0
10,40,15.785241000000042,3.8907125999999153,11.894528400000127,31,1.0,2.0,2,21,0
10,41,1.9136050000001887,1.899695900000097,0.013909100000091712,29,1.0,1.5,2,13,1
10,42,15.866222800000287,8.6304697999999,7.235753000000386,33,1.0,1.5,2,11,1
10,43,21.11865540000008,2.3839539999999033,18.734701400000176,36,1.0,2.5,3,11,1
10,44,9.008583799999997,0.7320272000001751,8.276556599999822,34,1.0,2.0,2,6,0
10,45,11.118234799999755,5.392384899999797,5.725849899999957,34,1.0,1.5,2,9,1
10,46,1.1966099999995095,0.9007168999996793,0.29589309999983016,29,1.0,1.5,2,13,1
10,47,2.641837200000282,0.7524671999999555,1.8893700000003264,28,1.0,1.5,2,14,1
10,48,31.876914099999794,0.02977569999984553,31.84713839999995,33,1.0,2.0,2,5,0
10,49,82.42830890000005,1.7254484999998567,80.70286040000019,35,1.0,2.5,3,12,1
11,12,5.204417100000228,0.9912884000000304,4.213128700000198,31,1.0,1.5,2,11,1
11,13,30.418253699999696,3.592288099999678,26.825965600000018,31,1.0,1.5,2,13,1
11,14,1.8618029999997816,0.36789950000002136,1.4939034999997602,28,1.0,2.0,2,19,0
11,15,0.5031945000000633,0.4885394000002634,0.014655099999799859,29,1.0,1.5,2,10,1
11,16,1.7876701999998659,0.37392159999990326,1.4137485999999626,28,1.0,2.0,2,19,0
11,17,1.153870999999981,1.1357954000000063,0.018075599999974656,31,1.0,1.5,2,8,1
11,18,28.3147356999998,4.0361533999998755,24.278582299999925,32,1.0,1.5,2,9,1
11,19,11.250413799999933,1.0875737999999728,10.16283999999996,29,1.0,2.0,2,19,0
11,20,0.1500925999998799,0.10664829999996073,0.04344429999991917,23,1.0,1.5,2,17,1
11,21,17.175739799999974,1.3762178000001768,15.799521999999797,29,1.0,2.0,2,19,0
11,22,0.3678565999998682,0.35692770000014207,0.010928899999726127,28,1.0,1.5,2,10,1
11,23,27.872878199999832,3.884217599999829,23.988660600000003,32,1.0,1.5,2,9,1
11,24,5.218125200000031,0.5497734000000492,4.668351799999982,29,1.0,1.5,2,13,1
11,25,5.669130899999345,0.6492964999997639,5.019834399999581,27,1.0,1.5,2,15,1
11,26,3.1261836000003314,0.9090055000001485,2.217178100000183,29,1.0,2.0,2,10,0
11,27,24.26385449999998,5.240837699999702,19.023016800000278,29,1.0,1.5,2,18,1
11,28,0.3345054000001255,0.12023180000005596,0.21427360000006956,27,1.0,1.5,2,15,1
11,29,0.06491030000051978,0.05574270000033721,0.009167600000182574,23,1.0,1.5,2,15,1
11,30,7.475620000000163,0.5046330000000125,6.97098700000015,31,1.0,2.0,2,19,0
11,31,17.269445200000064,2.7539394999998876,14.515505700000176,32,1.0,1.5,2,10,1
11,32,2.1245076000000154,0.9142524999997477,1.2102551000002677,26,1.0,1.5,2,17,1
11,33,4.941031199999998,1.8127537000000302,3.1282774999999674,28,1.0,1.5,2,17,1
11,34,0.9540548999998464,0.9406992999997783,0.01335560000006808,29,1.0,1.5,2,13,1
11,35,23.916115499999705,0.30732309999984864,23.608792399999857,33,1.0,2.0,2,6,0
11,36,0.19733819999964908,0.1855361999996603,0.011801999999988766,28,1.0,1.5,2,12,1
11,37,22.172992899999826,4.889221399999769,17.283771500000057,31,1.0,2.0,2,20,0
11,38,7.572357999999895,2.453061400000024,5.1192965999998705,29,1.0,1.5,2,16,1
11,39,81.62388460000011,4.644945799999732,76.97893880000038,32,1.0,2.0,2,18,0
11,40,7.6836089000003085,2.5469552000004114,5.136653699999897,30,1.0,2.0,2,20,0
11,41,4.951968899999883,1.5814841999999771,3.3704846999999063,28,1.0,1.5,2,16,1
11,42,24.783437999999933,5.560202600000139,19.223235399999794,32,1.0,1.5,2,14,1
11,43,70.92820449999999,1.075145899999825,69.85305860000017,35,1.0,2.5,3,9,1
11,44,25.104668100000254,0.3976867000001221,24.70698140000013,33,1.0,2.0,2,8,0
11,45,29.178239100000155,4.222669600000245,24.95556949999991,33,1.0,1.5,2,12,1
11,46,1.9131021000002875,0.665289600000051,1.2478125000002365,28,1.0,1.5,2,14,1
11,47,1.2186271000000488,0.4921153000000231,0.7265118000000257,27,1.0,1.5,2,14,1
11,48,7.1653965999998945,0.04249070000014399,7.1229058999997505,32,1.0,2.0,2,6,0
11,49,20.581319100000655,0.6595917000004192,19.921727400000236,34,1.0,2.5,3,9,1
12,13,4.68781510000008,0.04271939999989627,4.645095700000184,28,1.0,1.0,1,5,0
12,14,0.6465184999997291,0.6318332999999257,0.014685199999803444,25,1.0,1.5,2,14,1
12,15,0.31102620000046954,0.017828100000315317,0.2931981000001542,26,1.0,1.0,1,5,0
12,16,0.6419294999996055,0.628380599999673,0.013548899999932473,25,1.0,1.5,2,14,1
12,17,0.7447200000005978,0.01589910000029704,0.7288209000003008,28,1.0,1.0,1,3,0
12,18,3.3695308999999725,0.5596933000001627,2.8098375999998098,29,1.0,1.0,1,8,0
12,19,6.618855900000199,1.6804839999999786,4.93837190000022,26,1.0,1.5,2,15,1
12,20,0.0989660999998705,0.09153370000012728,0.007432399999743211,20,1.0,1.0,1,13,0
12,21,6.131543899999997,1.5699313000000075,4.5616125999999895,26,1.0,1.5,2,17,1
12,22,0.3046580999998696,0.1267131999998128,0.1779449000000568,25,1.0,1.0,1,6,0
12,23,4.742098399999577,0.7566071999999622,3.9854911999996148,29,1.0,1.0,1,8,0
12,24,1.8879704000000856,0.7187211000000389,1.1692493000000468,26,1.0,1.0,1,11,0
12,25,1.9173205000001872,0.804890400000204,1.1124300999999832,24,1.0,1.0,1,14,0
12,26,0.5014937999999347,0.3846828999999161,0.11681090000001859,26,1.0,1.5,2,9,1
12,27,5.338286599999719,0.6215520999999171,4.716734499999802,26,1.0,1.0,1,11,0
12,28,0.22101830000019618,0.21366590000025099,0.007352399999945192,24,1.0,1.0,1,9,0
12,29,0.10775659999990239,0.07533370000010109,0.0324228999998013,20,1.0,1.0,1,14,0
12,30,1.0768168999998124,1.0651997999998457,0.01161709999996674,28,1.0,1.5,2,12,1
12,31,3.0306808000000274,0.023135800000090967,3.0075449999999364,29,1.0,1.0,1,4,0
12,32,0.9435999000002084,0.44749629999978424,0.4961036000004242,23,1.0,1.0,1,11,0
12,33,1.3699969000003875,0.25952790000019377,1.1104690000001938,25,1.0,1.0,1,10,0
12,34,0.6935542999999598,0.3254154999999628,0.368138799999997,26,1.0,1.0,1,9,0
12,35,5.938316999999643,0.5312117999997099,5.407105199999933,30,1.0,1.5,2,10,1
12,36,0.5534963000000062,0.2890879000001405,0.26440839999986565,25,1.0,1.0,1,10,0
12,37,11.837036500000067,2.3883390000000873,9.44869749999998,28,1.0,1.5,2,16,1
12,38,3.216978200000085,1.1198245000000497,2.0971537000000353,26,1.0,1.0,1,9,0
12,39,30.244618000000173,5.350586900000053,24.89403110000012,29,1.0,1.5,2,17,1
12,40,0.36408810000011727,0.34401660000003176,0.020071500000085507,27,1.0,1.5,2,14,1
12,41,1.247253599999567,0.5365592999996807,0.7106942999998864,25,1.0,1.0,1,12,0
12,42,5.486594499999683,0.5931189999996604,4.893475500000022,29,1.0,1.0,1,6,0
12,43,30.624221199999738,2.8863014999997176,27.73791970000002,32,1.0,2.0,3,14,1
12,44,7.280480799999623,0.6302650999996331,6.65021569999999,30,1.0,1.5,2,9,1
12,45,7.48527249999961,1.2421799999997347,6.243092499999875,30,1.0,1.0,1,5,0
12,46,1.2469255000000885,0.5492005000000972,0.6977249999999913,25,1.0,1.0,1,10,0
12,47,0.40662609999981214,0.3987655000000814,0.007860599999730766,24,1.0,1.0,1,8,0
12,48,0.7093353000000207,0.5908638999999312,0.11847140000008949,29,1.0,1.5,2,7,1
12,49,1.657202700000198,1.6153526000002785,0.04185009999991962,31,1.0,2.0,3,13,1
13,14,1.436733500000173,0.43577559999994264,1.0009579000002304,25,1.0,1.5,2,13,1
13,15,0.7841587000007166,0.019633300000350573,0.7645254000003661,26,1.0,1.0,1,5,0
13,16,1.4001337000004241,0.4331839999999829,0.9669497000004412,25,1.0,1.5,2,13,1
13,17,3.9029960000002575,0.03816099999994549,3.864835000000312,28,1.0,1.0,1,5,0
13,18,1.277127599999858,0.5001964999996744,0.7769311000001835,29,1.0,1.0,1,6,0
13,19,1.1381592999996428,0.8496691999998802,0.2884900999997626,26,1.0,1.5,2,12,1
13,20,0.10039970000025278,0.07151280000016413,0.028886900000088644,20,1.0,1.0,1,13,0
13,21,1.243206900000132,0.8538671000001159,0.3893398000000161,26,1.0,1.5,2,13,1
13,22,0.3569305999999415,0.08221899999989546,0.274711600000046,25,1.0,1.0,1,6,0
13,23,1.3707601999999497,0.5357762999997249,0.8349839000002248,29,1.0,1.0,1,6,0
13,24,0.6843997999999374,0.5200877000002038,0.16431209999973362,26,1.0,1.0,1,8,0
13,25,0.5129612999999154,0.4214342999998735,0.09152700000004188,24,1.0,1.0,1,10,0
13,26,1.2594346999999289,0.17783259999987422,1.0816021000000546,26,1.0,1.5,2,7,1
13,27,0.2724297000004299,0.2650066000001061,0.007423100000323757,26,1.0,1.0,1,6,0
13,28,0.3824829000000136,0.16677789999994275,0.21570500000007087,24,1.0,1.0,1,8,0
13,29,0.08510119999982635,0.06127169999990656,0.02382949999991979,20,1.0,1.0,1,13,0
13,30,11.740099400000418,1.9052973000002567,9.83480210000016,28,1.0,1.5,2,13,1
13,31,1.214398500000243,0.027191300000140473,1.1872072000001026,29,1.0,1.0,1,3,0
13,32,0.2821345000002111,0.25903010000001814,0.02310440000019298,23,1.0,1.0,1,8,0
13,33,0.19990649999999732,0.1443395999999666,0.05556690000003073,25,1.0,1.0,1,7,0
13,34,1.8860979999999472,0.5579782999998315,1.3281197000001157,26,1.0,1.0,1,9,0
13,35,3.1189862999999605,1.3402405000001636,1.7787457999997969,30,1.0,1.5,2,8,1
13,36,0.8145224999998391,0.3086410999999316,0.5058813999999074,25,1.0,1.0,1,9,0
13,37,2.0953166000003876,1.4494336000002477,0.6458830000001399,28,1.0,1.5,2,13,1
13,38,0.9488240999999107,0.7098197999998774,0.23900430000003325,26,1.0,1.0,1,7,0
13,39,5.555967100000089,3.2472201999999015,2.3087469000001875,29,1.0,1.5,2,14,1
13,40,2.753636800000095,0.2802190000002156,2.473417799999879,27,1.0,1.5,2,13,1
13,41,0.39602560000002995,0.3165171000000555,0.07950849999997445,25,1.0,1.0,1,8,0
13,42,3.1216068999997333,1.0933873999997559,2.0282194999999774,29,1.0,1.0,1,7,0
13,43,11.088106899999275,4.9307372999996915,6.157369599999583,32,1.0,2.0,3,14,1
13,44,3.512339299999894,1.4982781999997314,2.0140611000001627,30,1.0,1.5,2,6,1
13,45,3.8363477000002604,1.6411387000002833,2.195208999999977,30,1.0,1.0,1,6,0
13,46,0.511717200000021,0.39337979999982053,0.11833740000020043,25,1.0,1.0,1,8,0
13,47,1.2793240000000878,0.4118207000001348,0.867503299999953,24,1.0,1.0,1,8,0
13,48,11.002015699999902,1.3830738000001475,9.618941899999754,29,1.0,1.5,2,8,1
13,49,32.63285540000015,3.85119160000022,28.781663799999933,31,1.0,2.0,3,15,1
14,15,0.32008799999994153,0.16755689999990864,0.1525311000000329,23,1.0,1.5,2,13,1
14,16,0.0432623000001513,0.03202980000014577,0.01123250000000553,22,1.0,2.0,2,4,0
14,17,1.135265200000049,0.5680207000000337,0.5672445000000153,25,1.0,1.5,2,15,1
