Variant i,Variant j,Total Time,Summarization Time,Mapping Time,Number of Events,Average Number of Application,Average Number of Offer,Largest Type Object Set,Cost,Lane Optionality
4,47,5.867976900000031,0.7882861999999022,5.079690700000128,28,1.0,1.5,2,13,1
4,48,1.2246247000002768,0.030346400000098583,1.1942783000001782,27,1.0,1.0,1,4,0
4,49,6.803765699999985,1.0677138999999443,5.736051800000041,28,1.0,1.0,1,7,0
5,6,0.13431710000008934,0.11940840000011121,0.014908699999978126,24,1.0,1.5,2,11,1
5,7,0.03684779999980492,0.02787229999989904,0.008975499999905878,18,1.0,1.0,1,4,0
5,8,0.2523281000001134,0.08536150000009002,0.1669666000000234,22,1.0,1.0,1,8,0
5,9,0.07621390000008432,0.036524999999983265,0.03968890000010106,19,1.0,1.0,1,6,0
5,10,0.5195886999999857,0.42550809999988815,0.09408060000009755,27,1.0,1.5,2,16,1
5,11,0.18417730000010124,0.1746285000001535,0.009548799999947732,22,1.0,1.0,1,7,0
5,12,0.5101442000000134,0.2518992000000253,0.25824499999998807,22,1.0,1.0,1,9,0
5,13,1.6505416999998488,0.6230854999998883,1.0274561999999605,26,1.0,1.5,2,16,1
5,14,0.06847990000005666,0.03987819999997555,0.02860170000008111,20,1.0,1.0,1,7,0
5,15,0.3194352999998955,0.12054310000007717,0.19889219999981833,23,1.0,1.5,2,12,1
5,16,1.8859410999998545,1.7134611999999834,0.17247989999987112,27,1.0,1.0,1,14,0
5,17,0.2653110999999626,0.24102109999989807,0.024290000000064538,23,1.0,1.0,1,9,0
5,18,0.1502496999999039,0.12952990000007958,0.020719799999824318,22,1.0,1.0,1,7,0
5,19,1.3300636000001305,0.38749370000005,0.9425699000000805,26,1.0,1.5,2,15,1
5,20,0.06450660000018615,0.031212900000127775,0.03329370000005838,20,1.0,1.5,2,7,1
5,21,0.1530815999999504,0.11773139999991145,0.03535020000003897,22,1.0,1.5,2,10,1
5,22,0.09649999999987813,0.07794669999998405,0.01855329999989408,24,1.0,1.5,2,11,1
5,23,0.1785274000001209,0.14235180000014225,0.03617559999997866,23,1.0,1.5,2,13,1
5,24,0.5864788000001226,0.5702565000001414,0.01622229999998126,24,1.0,1.0,1,11,0
5,25,0.22202089999996133,0.1296440999999504,0.09237680000001092,21,1.0,1.0,1,9,0
